fecha,anio,mes,linea,afluencia
2018-11-10,2018,Noviembre,Línea 2,135663.0
2018-11-10,2018,Noviembre,Línea 6,151687.0
2018-11-10,2018,Noviembre,Línea 7,100383.0
2018-11-10,2018,Noviembre,Línea 1,318594.0
2018-11-10,2018,Noviembre,Línea 3,136250.0
2018-11-11,2018,Noviembre,Línea 6,96209.0
2018-11-11,2018,Noviembre,Línea 1,185674.0
2018-11-11,2018,Noviembre,Línea 4,36230.0
2018-11-11,2018,Noviembre,Línea 5,51804.0
2018-11-11,2018,Noviembre,Línea 3,89400.0
2018-11-11,2018,Noviembre,Línea 7,57456.0
2018-11-11,2018,Noviembre,Línea 2,85185.0
2018-11-12,2018,Noviembre,Línea 4,71541.0
2018-11-12,2018,Noviembre,Línea 5,102975.0
2018-11-12,2018,Noviembre,Línea 2,205730.0
2018-11-12,2018,Noviembre,Línea 6,217074.0
2018-11-12,2018,Noviembre,Línea 7,116191.0
2018-11-12,2018,Noviembre,Línea 1,483288.0
2018-11-12,2018,Noviembre,Línea 3,182681.0
2018-11-13,2018,Noviembre,Línea 6,232592.0
2018-11-13,2018,Noviembre,Línea 7,135401.0
2018-11-13,2018,Noviembre,Línea 3,188483.0
2018-11-13,2018,Noviembre,Línea 5,98904.0
2018-11-13,2018,Noviembre,Línea 2,211427.0
2018-11-13,2018,Noviembre,Línea 1,535030.0
2018-11-13,2018,Noviembre,Línea 4,71027.0
2018-11-14,2018,Noviembre,Línea 3,171767.0
2018-11-14,2018,Noviembre,Línea 4,65453.0
2018-11-14,2018,Noviembre,Línea 2,202817.0
2018-11-14,2018,Noviembre,Línea 5,85135.0
2018-11-14,2018,Noviembre,Línea 6,214474.0
2018-11-14,2018,Noviembre,Línea 7,126195.0
2018-11-14,2018,Noviembre,Línea 1,515180.0
2018-11-15,2018,Noviembre,Línea 6,238809.0
2018-11-15,2018,Noviembre,Línea 3,194110.0
2018-11-15,2018,Noviembre,Línea 4,74848.0
2018-11-15,2018,Noviembre,Línea 5,97760.0
2018-11-15,2018,Noviembre,Línea 2,215204.0
2018-11-15,2018,Noviembre,Línea 7,136503.0
2018-11-15,2018,Noviembre,Línea 1,559707.0
2018-11-16,2018,Noviembre,Línea 7,143042.0
2018-11-16,2018,Noviembre,Línea 4,79901.0
2018-11-16,2018,Noviembre,Línea 2,227833.0
2018-11-16,2018,Noviembre,Línea 6,256114.0
2018-11-16,2018,Noviembre,Línea 5,106944.0
2018-11-16,2018,Noviembre,Línea 3,214858.0
2018-11-16,2018,Noviembre,Línea 1,590881.0
2018-11-17,2018,Noviembre,Línea 2,143590.0
2018-11-17,2018,Noviembre,Línea 6,161506.0
2018-11-17,2018,Noviembre,Línea 4,75086.0
2018-11-17,2018,Noviembre,Línea 5,76414.0
2018-11-17,2018,Noviembre,Línea 7,95087.0
2018-11-17,2018,Noviembre,Línea 1,337044.0
2018-11-17,2018,Noviembre,Línea 3,149430.0
2018-11-18,2018,Noviembre,Línea 3,101439.0
2018-11-18,2018,Noviembre,Línea 1,197823.0
2018-11-18,2018,Noviembre,Línea 6,112141.0
2018-11-18,2018,Noviembre,Línea 7,60482.0
2018-11-18,2018,Noviembre,Línea 4,42829.0
2018-11-18,2018,Noviembre,Línea 5,54624.0
2018-11-18,2018,Noviembre,Línea 2,93325.0
2018-11-19,2018,Noviembre,Línea 6,128820.0
2018-11-19,2018,Noviembre,Línea 5,66369.0
2018-11-19,2018,Noviembre,Línea 3,107093.0
2018-11-19,2018,Noviembre,Línea 4,58456.0
2018-11-19,2018,Noviembre,Línea 7,65144.0
2018-11-19,2018,Noviembre,Línea 1,208623.0
2018-11-19,2018,Noviembre,Línea 2,100946.0
2018-11-20,2018,Noviembre,Línea 1,524180.0
2018-11-20,2018,Noviembre,Línea 5,94164.0
2018-11-20,2018,Noviembre,Línea 2,214290.0
2018-11-20,2018,Noviembre,Línea 6,222897.0
2018-11-20,2018,Noviembre,Línea 7,134799.0
2018-11-20,2018,Noviembre,Línea 3,186771.0
2018-11-20,2018,Noviembre,Línea 4,68986.0
2018-11-21,2018,Noviembre,Línea 6,239941.0
2018-11-21,2018,Noviembre,Línea 7,135354.0
2018-11-21,2018,Noviembre,Línea 5,100457.0
2018-11-21,2018,Noviembre,Línea 1,537511.0
2018-11-21,2018,Noviembre,Línea 4,68598.0
2018-11-21,2018,Noviembre,Línea 2,211173.0
2018-11-21,2018,Noviembre,Línea 3,190042.0
2018-11-22,2018,Noviembre,Línea 6,228984.0
2018-11-22,2018,Noviembre,Línea 7,138933.0
2018-11-22,2018,Noviembre,Línea 4,72513.0
2018-11-22,2018,Noviembre,Línea 1,539010.0
2018-11-22,2018,Noviembre,Línea 5,99763.0
2018-11-22,2018,Noviembre,Línea 3,189994.0
2018-11-22,2018,Noviembre,Línea 2,208431.0
2018-11-23,2018,Noviembre,Línea 6,249906.0
2018-11-23,2018,Noviembre,Línea 7,139221.0
2018-11-23,2018,Noviembre,Línea 2,217939.0
2018-11-23,2018,Noviembre,Línea 1,560532.0
2018-11-23,2018,Noviembre,Línea 4,74608.0
2018-11-23,2018,Noviembre,Línea 3,202526.0
2018-11-23,2018,Noviembre,Línea 5,104847.0
2018-11-24,2018,Noviembre,Línea 4,69970.0
2018-11-24,2018,Noviembre,Línea 1,321237.0
2018-11-24,2018,Noviembre,Línea 6,149195.0
2018-11-24,2018,Noviembre,Línea 7,81092.0
2018-11-24,2018,Noviembre,Línea 2,137406.0
2018-11-24,2018,Noviembre,Línea 5,75904.0
2018-11-24,2018,Noviembre,Línea 3,136018.0
2018-11-25,2018,Noviembre,Línea 6,103617.0
2018-11-25,2018,Noviembre,Línea 7,56773.0
2018-11-25,2018,Noviembre,Línea 3,89375.0
2018-11-25,2018,Noviembre,Línea 1,177819.0
2018-11-25,2018,Noviembre,Línea 4,37027.0
2018-11-25,2018,Noviembre,Línea 5,56373.0
2018-11-25,2018,Noviembre,Línea 2,87020.0
2018-11-26,2018,Noviembre,Línea 3,180703.0
2018-11-26,2018,Noviembre,Línea 5,94158.0
2018-11-26,2018,Noviembre,Línea 7,129408.0
2018-11-26,2018,Noviembre,Línea 4,71008.0
2018-11-26,2018,Noviembre,Línea 6,233334.0
2018-11-26,2018,Noviembre,Línea 1,511826.0
2018-11-26,2018,Noviembre,Línea 2,203463.0
2018-11-27,2018,Noviembre,Línea 4,72193.0
2018-11-27,2018,Noviembre,Línea 2,211715.0
2018-11-27,2018,Noviembre,Línea 7,131951.0
2018-11-27,2018,Noviembre,Línea 1,528767.0
2018-11-27,2018,Noviembre,Línea 5,99755.0
2018-11-27,2018,Noviembre,Línea 6,237341.0
2018-11-27,2018,Noviembre,Línea 3,188564.0
2018-11-28,2018,Noviembre,Línea 6,233003.0
2018-11-28,2018,Noviembre,Línea 3,185991.0
2018-11-28,2018,Noviembre,Línea 1,529119.0
2018-11-28,2018,Noviembre,Línea 4,61674.0
2018-11-28,2018,Noviembre,Línea 5,99957.0
2018-11-28,2018,Noviembre,Línea 7,118872.0
2018-11-28,2018,Noviembre,Línea 2,206008.0
2018-11-29,2018,Noviembre,Línea 6,234847.0
2018-11-29,2018,Noviembre,Línea 1,534507.0
2018-11-29,2018,Noviembre,Línea 2,206338.0
2018-11-29,2018,Noviembre,Línea 5,98100.0
2018-11-29,2018,Noviembre,Línea 4,71359.0
2018-11-29,2018,Noviembre,Línea 7,137483.0
2018-11-29,2018,Noviembre,Línea 3,188485.0
2018-11-30,2018,Noviembre,Línea 7,141934.0
2018-11-30,2018,Noviembre,Línea 3,203139.0
2018-11-30,2018,Noviembre,Línea 2,211744.0
2018-11-30,2018,Noviembre,Línea 1,560543.0
2018-11-30,2018,Noviembre,Línea 5,103486.0
2018-11-30,2018,Noviembre,Línea 4,78478.0
2018-11-30,2018,Noviembre,Línea 6,241344.0
2018-12-01,2018,Diciembre,Línea 4,38355.0
2018-12-01,2018,Diciembre,Línea 5,62635.0
2018-12-01,2018,Diciembre,Línea 2,113345.0
2018-12-01,2018,Diciembre,Línea 6,130772.0
2018-12-01,2018,Diciembre,Línea 3,116000.0
2018-12-01,2018,Diciembre,Línea 7,73637.0
2018-12-01,2018,Diciembre,Línea 1,252166.0
2018-12-02,2018,Diciembre,Línea 3,92966.0
2018-12-02,2018,Diciembre,Línea 1,186897.0
2018-12-02,2018,Diciembre,Línea 2,85701.0
2018-12-02,2018,Diciembre,Línea 6,102387.0
2018-12-02,2018,Diciembre,Línea 4,41059.0
2018-12-02,2018,Diciembre,Línea 5,55123.0
2018-12-02,2018,Diciembre,Línea 7,57406.0
2018-12-03,2018,Diciembre,Línea 5,101019.0
2018-12-03,2018,Diciembre,Línea 6,235895.0
2018-12-03,2018,Diciembre,Línea 1,506308.0
2018-12-03,2018,Diciembre,Línea 2,206653.0
2018-12-03,2018,Diciembre,Línea 4,76008.0
2018-12-03,2018,Diciembre,Línea 7,134495.0
2018-12-03,2018,Diciembre,Línea 3,189965.0
2018-12-04,2018,Diciembre,Línea 7,136309.0
2018-12-04,2018,Diciembre,Línea 2,206924.0
2018-12-04,2018,Diciembre,Línea 6,236835.0
2018-12-04,2018,Diciembre,Línea 1,531775.0
2018-12-04,2018,Diciembre,Línea 4,75152.0
2018-12-04,2018,Diciembre,Línea 5,101086.0
2018-12-04,2018,Diciembre,Línea 3,190992.0
2018-12-05,2018,Diciembre,Línea 6,234811.0
2018-12-05,2018,Diciembre,Línea 3,191223.0
2018-12-05,2018,Diciembre,Línea 1,529768.0
2018-12-05,2018,Diciembre,Línea 7,138319.0
2018-12-05,2018,Diciembre,Línea 4,74924.0
2018-12-05,2018,Diciembre,Línea 5,97826.0
2018-12-05,2018,Diciembre,Línea 2,203035.0
2018-12-06,2018,Diciembre,Línea 4,74500.0
2018-12-06,2018,Diciembre,Línea 5,99615.0
2018-12-06,2018,Diciembre,Línea 1,548650.0
2018-12-06,2018,Diciembre,Línea 2,201979.0
2018-12-06,2018,Diciembre,Línea 6,232969.0
2018-12-06,2018,Diciembre,Línea 7,140733.0
2018-12-06,2018,Diciembre,Línea 3,194046.0
2018-12-07,2018,Diciembre,Línea 7,141773.0
2018-12-07,2018,Diciembre,Línea 4,78188.0
2018-12-07,2018,Diciembre,Línea 1,565062.0
2018-12-07,2018,Diciembre,Línea 2,206505.0
2018-12-07,2018,Diciembre,Línea 5,105160.0
2018-12-07,2018,Diciembre,Línea 3,205340.0
2018-12-07,2018,Diciembre,Línea 6,243477.0
2018-12-08,2018,Diciembre,Línea 6,151814.0
2018-12-08,2018,Diciembre,Línea 7,85719.0
2018-12-08,2018,Diciembre,Línea 4,71694.0
2018-12-08,2018,Diciembre,Línea 1,313035.0
2018-12-08,2018,Diciembre,Línea 3,137990.0
2018-12-08,2018,Diciembre,Línea 5,77008.0
2018-12-08,2018,Diciembre,Línea 2,137402.0
2018-12-09,2018,Diciembre,Línea 6,105158.0
2018-12-09,2018,Diciembre,Línea 4,37209.0
2018-12-09,2018,Diciembre,Línea 1,180982.0
2018-12-09,2018,Diciembre,Línea 5,55292.0
2018-12-09,2018,Diciembre,Línea 7,57258.0
2018-12-09,2018,Diciembre,Línea 2,86218.0
2018-12-09,2018,Diciembre,Línea 3,93517.0
2018-12-10,2018,Diciembre,Línea 4,76983.0
2018-12-10,2018,Diciembre,Línea 5,103655.0
2018-12-10,2018,Diciembre,Línea 2,195031.0
2018-12-10,2018,Diciembre,Línea 1,514240.0
2018-12-10,2018,Diciembre,Línea 6,221462.0
2018-12-10,2018,Diciembre,Línea 7,134594.0
2018-12-10,2018,Diciembre,Línea 3,188135.0
2018-12-11,2018,Diciembre,Línea 3,188494.0
2018-12-11,2018,Diciembre,Línea 1,513921.0
2018-12-11,2018,Diciembre,Línea 5,99714.0
2018-12-11,2018,Diciembre,Línea 2,195805.0
2018-12-11,2018,Diciembre,Línea 4,77369.0
2018-12-11,2018,Diciembre,Línea 6,159537.0
2018-12-11,2018,Diciembre,Línea 7,113251.0
2018-12-12,2018,Diciembre,Línea 3,165961.0
2018-12-12,2018,Diciembre,Línea 1,440607.0
2018-12-12,2018,Diciembre,Línea 5,82496.0
2018-12-12,2018,Diciembre,Línea 2,169767.0
2018-12-12,2018,Diciembre,Línea 7,90806.0
2018-12-12,2018,Diciembre,Línea 4,73817.0
2018-12-12,2018,Diciembre,Línea 6,119452.0
2018-12-13,2018,Diciembre,Línea 1,535533.0
2018-12-13,2018,Diciembre,Línea 4,75779.0
2018-12-13,2018,Diciembre,Línea 3,196023.0
2018-12-13,2018,Diciembre,Línea 5,96829.0
2018-12-13,2018,Diciembre,Línea 6,222110.0
2018-12-13,2018,Diciembre,Línea 7,136936.0
2018-12-13,2018,Diciembre,Línea 2,197606.0
2018-12-14,2018,Diciembre,Línea 7,144064.0
2018-12-14,2018,Diciembre,Línea 4,72191.0
2018-12-14,2018,Diciembre,Línea 1,552555.0
2018-12-14,2018,Diciembre,Línea 5,99841.0
2018-12-14,2018,Diciembre,Línea 2,201160.0
2018-12-14,2018,Diciembre,Línea 6,212810.0
2018-12-14,2018,Diciembre,Línea 3,201609.0
2018-12-15,2018,Diciembre,Línea 6,154107.0
2018-12-15,2018,Diciembre,Línea 3,148282.0
2018-12-15,2018,Diciembre,Línea 5,81382.0
2018-12-15,2018,Diciembre,Línea 4,69281.0
2018-12-15,2018,Diciembre,Línea 7,94962.0
2018-12-15,2018,Diciembre,Línea 1,315420.0
2018-12-15,2018,Diciembre,Línea 2,139546.0
2018-12-16,2018,Diciembre,Línea 1,192857.0
2018-12-16,2018,Diciembre,Línea 6,112410.0
2018-12-16,2018,Diciembre,Línea 4,41410.0
2018-12-16,2018,Diciembre,Línea 2,92225.0
2018-12-16,2018,Diciembre,Línea 5,55290.0
2018-12-16,2018,Diciembre,Línea 7,58478.0
2018-12-16,2018,Diciembre,Línea 3,99847.0
2018-12-17,2018,Diciembre,Línea 6,189447.0
2018-12-17,2018,Diciembre,Línea 7,130140.0
2018-12-17,2018,Diciembre,Línea 4,72845.0
2018-12-17,2018,Diciembre,Línea 5,91607.0
2018-12-17,2018,Diciembre,Línea 1,489291.0
2018-12-17,2018,Diciembre,Línea 3,186547.0
2018-12-17,2018,Diciembre,Línea 2,182626.0
2018-12-18,2018,Diciembre,Línea 6,198417.0
2018-12-18,2018,Diciembre,Línea 3,184771.0
2018-12-18,2018,Diciembre,Línea 5,91265.0
2018-12-18,2018,Diciembre,Línea 2,183706.0
2018-12-18,2018,Diciembre,Línea 1,494211.0
2018-12-18,2018,Diciembre,Línea 4,69918.0
2018-12-18,2018,Diciembre,Línea 7,129574.0
2018-12-19,2018,Diciembre,Línea 6,194995.0
2018-12-19,2018,Diciembre,Línea 7,133699.0
2018-12-19,2018,Diciembre,Línea 1,489509.0
2018-12-19,2018,Diciembre,Línea 5,91411.0
2018-12-19,2018,Diciembre,Línea 2,181961.0
2018-12-19,2018,Diciembre,Línea 4,67219.0
2018-12-19,2018,Diciembre,Línea 3,184747.0
2018-12-20,2018,Diciembre,Línea 3,185029.0
2018-12-20,2018,Diciembre,Línea 2,174632.0
2018-12-20,2018,Diciembre,Línea 6,186157.0
2018-12-20,2018,Diciembre,Línea 7,128760.0
2018-12-20,2018,Diciembre,Línea 4,70112.0
2018-12-20,2018,Diciembre,Línea 5,85784.0
2018-12-20,2018,Diciembre,Línea 1,480711.0
2018-12-21,2018,Diciembre,Línea 3,187311.0
2018-12-21,2018,Diciembre,Línea 4,68254.0
2018-12-21,2018,Diciembre,Línea 1,457187.0
2018-12-21,2018,Diciembre,Línea 2,174686.0
2018-12-21,2018,Diciembre,Línea 5,83108.0
2018-12-21,2018,Diciembre,Línea 6,196958.0
2018-12-21,2018,Diciembre,Línea 7,131841.0
2018-12-22,2018,Diciembre,Línea 7,82491.0
2018-12-22,2018,Diciembre,Línea 1,280171.0
2018-12-22,2018,Diciembre,Línea 4,55357.0
2018-12-22,2018,Diciembre,Línea 5,65139.0
2018-12-22,2018,Diciembre,Línea 2,124179.0
2018-12-22,2018,Diciembre,Línea 3,135230.0
2018-12-22,2018,Diciembre,Línea 6,135664.0
2018-12-23,2018,Diciembre,Línea 3,106395.0
2018-12-23,2018,Diciembre,Línea 2,90842.0
2018-12-23,2018,Diciembre,Línea 6,103336.0
2018-12-23,2018,Diciembre,Línea 4,37213.0
2018-12-23,2018,Diciembre,Línea 5,54422.0
2018-12-23,2018,Diciembre,Línea 7,57205.0
2018-12-23,2018,Diciembre,Línea 1,186388.0
2018-12-24,2018,Diciembre,Línea 3,103424.0
2018-12-24,2018,Diciembre,Línea 5,60237.0
2018-12-24,2018,Diciembre,Línea 7,65275.0
2018-12-24,2018,Diciembre,Línea 4,37485.0
2018-12-24,2018,Diciembre,Línea 2,101680.0
2018-12-24,2018,Diciembre,Línea 6,111400.0
2018-12-24,2018,Diciembre,Línea 1,219420.0
2018-12-25,2018,Diciembre,Línea 6,61589.0
2018-12-25,2018,Diciembre,Línea 1,89737.0
2018-12-25,2018,Diciembre,Línea 4,17113.0
2018-12-25,2018,Diciembre,Línea 5,33510.0
2018-12-25,2018,Diciembre,Línea 2,47741.0
2018-12-25,2018,Diciembre,Línea 3,51110.0
2018-12-25,2018,Diciembre,Línea 7,39779.0
2018-12-26,2018,Diciembre,Línea 3,138357.0
2018-12-26,2018,Diciembre,Línea 4,57926.0
2018-12-26,2018,Diciembre,Línea 1,343497.0
2018-12-26,2018,Diciembre,Línea 5,71048.0
2018-12-26,2018,Diciembre,Línea 6,144334.0
2018-12-26,2018,Diciembre,Línea 7,103049.0
2018-12-26,2018,Diciembre,Línea 2,129316.0
2018-12-27,2018,Diciembre,Línea 3,150000.0
2018-12-27,2018,Diciembre,Línea 4,66698.0
2018-12-27,2018,Diciembre,Línea 1,363842.0
2018-12-27,2018,Diciembre,Línea 5,73074.0
2018-12-27,2018,Diciembre,Línea 6,156033.0
2018-12-27,2018,Diciembre,Línea 7,108292.0
2018-12-27,2018,Diciembre,Línea 2,136237.0
2018-12-28,2018,Diciembre,Línea 5,78932.0
2018-12-28,2018,Diciembre,Línea 6,160878.0
2018-12-28,2018,Diciembre,Línea 4,65633.0
2018-12-28,2018,Diciembre,Línea 2,141932.0
2018-12-28,2018,Diciembre,Línea 3,158222.0
2018-12-28,2018,Diciembre,Línea 7,115516.0
2018-12-28,2018,Diciembre,Línea 1,391254.0
2018-12-29,2018,Diciembre,Línea 3,117190.0
2018-12-29,2018,Diciembre,Línea 6,120399.0
2018-12-29,2018,Diciembre,Línea 7,75309.0
2018-12-29,2018,Diciembre,Línea 4,63634.0
2018-12-29,2018,Diciembre,Línea 5,65685.0
2018-12-29,2018,Diciembre,Línea 1,234934.0
2018-12-29,2018,Diciembre,Línea 2,106222.0
2018-12-30,2018,Diciembre,Línea 5,57726.0
2018-12-30,2018,Diciembre,Línea 6,98346.0
2018-12-30,2018,Diciembre,Línea 4,40359.0
2018-12-30,2018,Diciembre,Línea 2,75707.0
2018-12-30,2018,Diciembre,Línea 3,89723.0
2018-12-30,2018,Diciembre,Línea 7,53963.0
2018-12-30,2018,Diciembre,Línea 1,171565.0
2018-12-31,2018,Diciembre,Línea 1,208947.0
2018-12-31,2018,Diciembre,Línea 2,91819.0
2018-12-31,2018,Diciembre,Línea 6,105777.0
2018-12-31,2018,Diciembre,Línea 4,37735.0
2018-12-31,2018,Diciembre,Línea 5,57426.0
2018-12-31,2018,Diciembre,Línea 7,55032.0
2018-12-31,2018,Diciembre,Línea 3,95180.0
2019-01-01,2019,Enero,Línea 3,53565.0
2019-01-01,2019,Enero,Línea 4,18532.0
2019-01-01,2019,Enero,Línea 1,91873.0
2019-01-01,2019,Enero,Línea 5,35178.0
2019-01-01,2019,Enero,Línea 2,46187.0
2019-01-01,2019,Enero,Línea 6,67690.0
2019-01-01,2019,Enero,Línea 7,41444.0
2019-01-02,2019,Enero,Línea 6,154688.0
2019-01-02,2019,Enero,Línea 7,106235.0
2019-01-02,2019,Enero,Línea 3,143951.0
2019-01-02,2019,Enero,Línea 1,361839.0
2019-01-02,2019,Enero,Línea 2,137512.0
2019-01-02,2019,Enero,Línea 4,64256.0
2019-01-02,2019,Enero,Línea 5,74235.0
2019-01-03,2019,Enero,Línea 3,157345.0
2019-01-03,2019,Enero,Línea 1,401586.0
2019-01-03,2019,Enero,Línea 4,68081.0
2019-01-03,2019,Enero,Línea 5,77449.0
2019-01-03,2019,Enero,Línea 2,148103.0
2019-01-03,2019,Enero,Línea 6,165964.0
2019-01-03,2019,Enero,Línea 7,117332.0
2019-01-04,2019,Enero,Línea 7,125338.0
2019-01-04,2019,Enero,Línea 5,85717.0
2019-01-04,2019,Enero,Línea 2,157590.0
2019-01-04,2019,Enero,Línea 3,172309.0
2019-01-04,2019,Enero,Línea 4,70075.0
2019-01-04,2019,Enero,Línea 6,178339.0
2019-01-04,2019,Enero,Línea 1,441060.0
2019-01-05,2019,Enero,Línea 6,142530.0
2019-01-05,2019,Enero,Línea 5,73334.0
2019-01-05,2019,Enero,Línea 2,119508.0
2019-01-05,2019,Enero,Línea 4,63372.0
2019-01-05,2019,Enero,Línea 7,86367.0
2019-01-05,2019,Enero,Línea 1,275139.0
2019-01-05,2019,Enero,Línea 3,129050.0
2019-01-06,2019,Enero,Línea 1,149549.0
2019-01-06,2019,Enero,Línea 2,75533.0
2019-01-06,2019,Enero,Línea 6,88171.0
2019-01-06,2019,Enero,Línea 5,48093.0
2019-01-06,2019,Enero,Línea 4,30029.0
2019-01-06,2019,Enero,Línea 7,49975.0
2019-01-06,2019,Enero,Línea 3,78280.0
2019-01-07,2019,Enero,Línea 4,60720.0
2019-01-07,2019,Enero,Línea 2,181554.0
2019-01-07,2019,Enero,Línea 6,195154.0
2019-01-07,2019,Enero,Línea 7,120027.0
2019-01-07,2019,Enero,Línea 3,173446.0
2019-01-07,2019,Enero,Línea 5,89295.0
2019-01-07,2019,Enero,Línea 1,476603.0
2019-01-08,2019,Enero,Línea 6,199000.0
2019-01-08,2019,Enero,Línea 3,177659.0
2019-01-08,2019,Enero,Línea 4,63362.0
2019-01-08,2019,Enero,Línea 1,486199.0
2019-01-08,2019,Enero,Línea 7,127030.0
2019-01-08,2019,Enero,Línea 5,91404.0
2019-01-08,2019,Enero,Línea 2,195626.0
2019-01-09,2019,Enero,Línea 2,199079.0
2019-01-09,2019,Enero,Línea 5,95114.0
2019-01-09,2019,Enero,Línea 4,65575.0
2019-01-09,2019,Enero,Línea 6,212057.0
2019-01-09,2019,Enero,Línea 7,129798.0
2019-01-09,2019,Enero,Línea 1,510973.0
2019-01-09,2019,Enero,Línea 3,184463.0
2019-01-10,2019,Enero,Línea 6,216051.0
2019-01-10,2019,Enero,Línea 2,198842.0
2019-01-10,2019,Enero,Línea 3,186482.0
2019-01-10,2019,Enero,Línea 4,67419.0
2019-01-10,2019,Enero,Línea 5,99968.0
2019-01-10,2019,Enero,Línea 7,133047.0
2019-01-10,2019,Enero,Línea 1,525575.0
2019-01-11,2019,Enero,Línea 1,559419.0
2019-01-11,2019,Enero,Línea 5,105778.0
2019-01-11,2019,Enero,Línea 2,209620.0
2019-01-11,2019,Enero,Línea 3,203144.0
2019-01-11,2019,Enero,Línea 4,71333.0
2019-01-11,2019,Enero,Línea 6,228439.0
2019-01-11,2019,Enero,Línea 7,140437.0
2019-01-12,2019,Enero,Línea 7,89541.0
2019-01-12,2019,Enero,Línea 2,139311.0
2019-01-12,2019,Enero,Línea 6,151161.0
2019-01-12,2019,Enero,Línea 5,76404.0
2019-01-12,2019,Enero,Línea 4,65156.0
2019-01-12,2019,Enero,Línea 1,304495.0
2019-01-12,2019,Enero,Línea 3,136827.0
2019-01-13,2019,Enero,Línea 6,107144.0
2019-01-13,2019,Enero,Línea 5,55002.0
2019-01-13,2019,Enero,Línea 2,88939.0
2019-01-13,2019,Enero,Línea 7,58001.0
2019-01-13,2019,Enero,Línea 1,174758.0
2019-01-13,2019,Enero,Línea 4,32095.0
2019-01-13,2019,Enero,Línea 3,90659.0
2019-01-14,2019,Enero,Línea 6,217897.0
2019-01-14,2019,Enero,Línea 3,187302.0
2019-01-14,2019,Enero,Línea 4,67913.0
2019-01-14,2019,Enero,Línea 7,134877.0
2019-01-14,2019,Enero,Línea 5,99760.0
2019-01-14,2019,Enero,Línea 1,526959.0
2019-01-14,2019,Enero,Línea 2,200194.0
2019-01-15,2019,Enero,Línea 1,536115.0
2019-01-15,2019,Enero,Línea 2,202092.0
2019-01-15,2019,Enero,Línea 6,221702.0
2019-01-15,2019,Enero,Línea 7,136921.0
2019-01-15,2019,Enero,Línea 4,70841.0
2019-01-15,2019,Enero,Línea 5,99704.0
2019-01-15,2019,Enero,Línea 3,190630.0
2019-01-16,2019,Enero,Línea 7,140138.0
2019-01-16,2019,Enero,Línea 5,95890.0
2019-01-16,2019,Enero,Línea 2,200840.0
2019-01-16,2019,Enero,Línea 1,535029.0
2019-01-16,2019,Enero,Línea 4,71620.0
2019-01-16,2019,Enero,Línea 3,190324.0
2019-01-16,2019,Enero,Línea 6,223004.0
2019-01-17,2019,Enero,Línea 3,186748.0
2019-01-17,2019,Enero,Línea 4,63362.0
2019-01-17,2019,Enero,Línea 1,531820.0
2019-01-17,2019,Enero,Línea 5,100083.0
2019-01-17,2019,Enero,Línea 7,139306.0
2019-01-17,2019,Enero,Línea 6,217907.0
2019-01-17,2019,Enero,Línea 2,199219.0
2019-01-18,2019,Enero,Línea 7,141071.0
2019-01-18,2019,Enero,Línea 3,196334.0
2019-01-18,2019,Enero,Línea 2,205114.0
2019-01-18,2019,Enero,Línea 4,73328.0
2019-01-18,2019,Enero,Línea 5,99200.0
2019-01-18,2019,Enero,Línea 6,225408.0
2019-01-18,2019,Enero,Línea 1,543872.0
2019-01-19,2019,Enero,Línea 6,142013.0
2019-01-19,2019,Enero,Línea 1,307141.0
2019-01-19,2019,Enero,Línea 5,73018.0
2019-01-19,2019,Enero,Línea 4,68161.0
2019-01-19,2019,Enero,Línea 2,134304.0
2019-01-19,2019,Enero,Línea 3,130319.0
2019-01-19,2019,Enero,Línea 7,89334.0
2019-01-20,2019,Enero,Línea 6,98131.0
2019-01-20,2019,Enero,Línea 3,86257.0
2019-01-20,2019,Enero,Línea 1,160463.0
2019-01-20,2019,Enero,Línea 4,33329.0
2019-01-20,2019,Enero,Línea 5,51788.0
2019-01-20,2019,Enero,Línea 7,57676.0
